customer_id,age,income,credit_score,employment_type,city,loan_amount,tenure_months,interest_rate,days_late,default_flag
4562,42,134308,332,Freelancer,Lake Andrew,434800,48,26.94,80,1
4563,32,72367,751,Business,Wallstown,324951,6,12.76,35,0
4564,52,50361,539,Student,Melodyshire,148698,36,25.55,42,1
4565,48,113043,660,Student,North Kevin,216037,36,25.2,72,0
4566,42,37858,801,Salaried,Port Ashley,291684,6,19.78,32,0
4567,50,120084,744,Business,Johnchester,70951,12,25.35,45,0
4568,38,61286,624,Business,North Paige,90721,36,11.38,40,0
4569,37,109687,576,Business,South Kelly,453340,6,18.43,1,0
4570,58,37524,404,Student,Jesseside,365535,24,25.33,81,1
4571,42,91799,472,Freelancer,Vargasfort,44375,24,23.58,70,1
4572,58,29667,754,Business,North Karen,107239,36,13.01,82,0
4573,22,136917,549,Student,Danielside,195274,48,22.5,54,1
4574,29,46164,431,Student,North Rebecca,19706,12,26.87,0,0
4575,22,107147,659,Business,Bryanville,220306,12,23.71,58,0
4576,41,116083,499,Business,Judyburgh,405340,6,27.63,39,1
4577,52,20384,653,Student,West Anthony,162259,48,13.91,46,0
4578,21,129250,715,Freelancer,South Peggyport,161280,24,23.33,66,0
4579,32,30534,846,Salaried,Kristinborough,126990,24,18.97,44,0
4580,58,88356,510,Business,South Mary,450531,6,27.12,7,0
4581,22,117447,829,Freelancer,Jeremyfort,193210,36,12.83,2,0
4582,39,93204,506,Student,North Williamstad,474039,24,20.25,32,1
4583,48,55572,714,Freelancer,Mariaberg,465063,12,11.18,38,0
4584,31,36882,340,Student,Changside,412836,6,18.11,66,1
4585,58,79653,847,Business,East Jeff,123111,36,26.15,21,0
4586,55,40981,451,Business,Lake Travis,173874,36,14.79,26,0
4587,25,101763,541,Student,New David,160634,36,20.39,73,1
4588,50,145747,341,Student,East Robin,69006,48,20.55,23,0
4589,50,77766,512,Business,Summersmouth,126183,36,16.28,88,1
4590,30,73472,358,Student,Port Mark,377389,6,18.12,31,1
4591,42,75083,405,Freelancer,Port Jeanneburgh,267097,36,14.93,54,1
4592,29,136489,481,Student,Davidview,285541,48,13.75,4,0
4593,37,22844,844,Business,North Jenniferhaven,467396,12,19.88,64,0
4594,34,122249,326,Salaried,Ryanborough,464721,24,19.09,6,0
4595,32,43353,876,Salaried,South Dakotahaven,130610,48,16.21,2,0
4596,56,144022,600,Business,Davidmouth,169261,48,27.92,5,0
4597,24,56563,468,Business,Davidport,243182,24,24.77,66,1
4598,48,57263,756,Student,South Yolanda,319947,6,17.24,43,0
4599,53,124684,334,Salaried,East Vincentside,445488,12,18.86,10,0
4600,55,21604,730,Business,East Scottstad,250256,12,18.96,46,0
4601,30,94586,415,Salaried,East Aaronchester,52369,6,14.8,8,0
4602,52,47165,367,Freelancer,Shannonville,252661,48,10.38,33,1
4603,34,27224,656,Salaried,Joshuaport,165325,48,11.71,38,0
4604,54,131555,303,Business,Williamsfort,174426,12,17.59,12,0
4605,44,45444,629,Student,Port Cassandra,224863,6,22.57,15,0
4606,26,42486,555,Student,East Rickyburgh,368392,36,16.21,19,0
4607,54,81360,622,Freelancer,Karenhaven,152632,6,27.85,26,0
4608,36,137233,552,Freelancer,New Robin,268089,12,15.82,51,0
4609,56,32243,809,Salaried,New Edwin,278179,24,14.63,41,0
4610,31,20161,725,Business,North Michealburgh,67685,24,17.32,75,0
4611,56,52621,863,Freelancer,West Brittany,248799,6,16.08,52,0
4612,38,61393,435,Salaried,Robinsontown,427280,6,19.55,12,0
4613,40,130774,785,Freelancer,Christinatown,39424,24,21.82,65,0
4614,56,132187,651,Freelancer,Port Tammyborough,118997,36,20.94,78,0
4615,37,63483,589,Freelancer,Jonathanbury,204119,36,16.67,41,0
4616,59,74840,461,Student,South Terrencechester,255102,24,22.75,26,0
4617,37,93662,389,Salaried,Richardchester,344659,6,13.1,19,0
4618,37,104744,645,Student,South Megan,45091,24,13.3,38,0
4619,48,21282,795,Freelancer,Zunigaton,19578,36,12.11,39,0
4620,23,126188,537,Salaried,Steventon,96574,12,15.83,7,0
4621,42,27212,882,Student,Port Sarah,253336,6,24.18,78,0
4622,38,27273,437,Salaried,Moralesfort,486889,48,19.68,37,1
4623,35,95745,437,Student,Lake Christopher,460666,12,11.22,83,1
4624,25,26685,437,Business,Port Amandashire,53263,24,21.27,79,1
4625,56,146040,605,Salaried,East Emily,491302,24,13.09,63,0
4626,39,126396,852,Salaried,Port Timothyfort,149402,48,26.93,15,0
4627,37,136285,323,Freelancer,West Danaberg,229250,48,22.88,36,1
4628,57,130813,436,Salaried,Lake Katherinefurt,420626,12,11.59,65,1
4629,23,118626,438,Business,West Amanda,228987,36,23.75,58,1
4630,21,87360,304,Salaried,Murphystad,460092,6,21.93,49,1
4631,26,83448,406,Salaried,Kylehaven,388010,6,17.97,58,1
4632,35,39176,752,Freelancer,Robertsland,127669,12,17.63,88,0
4633,30,46661,378,Freelancer,Lewisstad,21621,24,17.15,24,0
4634,28,82203,421,Business,Torresmouth,235644,6,19.56,11,0
4635,30,110930,785,Salaried,Millerville,228070,36,14.87,8,0
4636,27,85855,699,Freelancer,South Samanthaburgh,73336,48,10.96,7,0
4637,48,104537,721,Student,Nicholasland,79409,6,21.36,20,0
4638,43,56987,748,Freelancer,Lake Natalieborough,442413,36,15.33,84,0
4639,25,45771,480,Freelancer,New Ellenhaven,422712,36,11.43,8,0
4640,52,61118,853,Salaried,Johnton,263148,24,25.79,56,0
4641,39,110265,790,Salaried,Richardstad,127959,24,21.28,56,0
4642,23,36906,676,Salaried,New Christopherbury,340896,36,18.09,64,0
4643,28,91275,659,Business,Stephenborough,18754,12,17.34,71,0
4644,44,80838,826,Student,Danielton,70877,24,25.43,29,0
4645,55,87524,590,Student,Port Jerrystad,164410,12,22.95,63,0
4646,22,48480,549,Salaried,Maldonadoville,181110,36,26.68,83,1
4647,43,55383,375,Business,Angelaport,400852,12,11.78,62,1
4648,46,122054,518,Salaried,Harristown,122596,36,24.35,28,0
4649,55,129086,522,Salaried,Port Mark,276329,36,17.89,87,1
4650,29,89720,333,Freelancer,West Kennethside,235800,48,26.93,30,0
4651,53,141468,327,Student,North Louis,11176,48,27.66,48,1
4652,54,47039,745,Freelancer,Lake Roberto,205314,24,12.45,71,0
4653,44,122137,817,Business,Port Zachary,239472,48,20.01,80,0
4654,59,81466,799,Student,Kellyburgh,409125,12,16.23,49,0
4655,21,142187,555,Salaried,East Bryanbury,366613,36,16.02,86,0
4656,33,52720,665,Freelancer,Jonathonfurt,40780,6,25.56,50,0
4657,25,72086,795,Business,West Jason,198889,12,24.2,48,0
4658,38,121772,634,Student,East James,232909,6,15.82,78,0
4659,50,140196,591,Student,North Michaelport,302419,36,24.04,26,0
4660,53,52043,400,Freelancer,Gonzalesville,397512,12,22.82,65,1
4661,31,124229,444,Business,South Melanie,488410,24,12.75,28,0
4662,48,138156,640,Student,East Timothy,425338,36,24.53,50,0
4663,48,29075,346,Business,East Alexstad,456840,36,13.28,50,1
4664,47,90565,455,Student,Lake Sarahfurt,344690,36,21.8,83,1
4665,58,89185,328,Salaried,Port Curtisburgh,248444,12,21.39,88,1
4666,41,137973,898,Student,Lake Brandyberg,393579,12,27.71,1,0
4667,30,19273,869,Salaried,East Sandratown,408047,48,23.02,8,0
4668,43,146894,410,Salaried,New Tara,458038,12,18.35,1,0
4669,39,68591,718,Business,Brandonchester,142599,48,16.29,24,0
4670,46,36469,433,Business,Lake Jasonchester,348478,12,25.45,24,0
4671,49,138104,385,Student,Stephaniestad,125239,6,23.64,38,1
4672,56,66307,727,Student,Currychester,113058,48,21.93,66,0
4673,41,134752,557,Freelancer,Port Emilyfort,420882,36,20.33,57,0
4674,49,80333,693,Salaried,Josephfurt,368550,48,19.07,85,0
4675,21,119320,566,Salaried,Humphreystad,16377,36,21.49,66,0
4676,39,131854,694,Student,Ryanville,332429,12,22.59,41,0
4677,55,72581,596,Freelancer,Bryantland,326853,24,17.94,38,0
4678,42,144214,758,Salaried,West Christopherborough,26472,12,21.31,17,0
4679,47,28260,565,Business,Port Linda,147540,6,16.83,19,0
4680,43,35275,462,Student,Cynthiafort,205143,48,18.2,29,0
4681,35,77998,889,Student,East Kellymouth,369097,48,27.87,42,0
4682,23,116573,442,Business,Barkermouth,19894,12,23.88,77,1
4683,57,87590,613,Freelancer,Audreyside,98374,12,18.53,4,0
4684,26,28170,637,Student,East Henryville,280845,12,17.88,28,0
4685,38,77341,470,Salaried,Port Pamelamouth,60411,36,17.42,69,1
4686,27,30629,896,Business,Kellyfurt,481212,24,23.04,3,0
4687,36,142560,485,Business,Port Matthewview,494903,24,16.17,38,1
4688,38,80875,446,Student,Claireville,360211,24,21.79,64,1
4689,29,49329,696,Student,West Michaelfort,287550,36,11.87,41,0
4690,52,122207,648,Business,North Nicole,81268,24,24.18,86,0
4691,35,28048,638,Salaried,Nicoleville,215961,36,15.65,84,0
4692,54,86069,480,Business,Ryanberg,91744,48,10.76,63,1
4693,47,66434,463,Salaried,Lake Michealton,437398,12,19.56,60,1
4694,36,30243,801,Student,West Johnfurt,471817,24,24.08,85,0
4695,48,99783,493,Student,Lake Matthew,120475,36,14.44,86,1
4696,25,78162,473,Freelancer,North Christopher,292829,6,13.06,87,1
4697,59,81021,617,Salaried,Annside,220506,48,10.07,32,0
4698,21,89416,775,Salaried,Jaimehaven,182623,48,27.66,81,0
4699,32,61506,858,Freelancer,Port Monicahaven,448924,48,27.04,26,0
4700,32,40724,644,Business,Velazquezstad,300788,24,13.98,30,0
4701,21,44623,793,Salaried,Lake Tylerhaven,395263,24,13.47,5,0
4702,58,81502,698,Salaried,New Kimberly,281612,48,21.52,75,0
4703,54,139581,837,Student,West Stephanieside,178527,24,16.21,83,0
4704,45,123726,768,Salaried,South Deborah,224223,12,14.59,20,0
4705,30,20404,785,Business,New Christineport,492005,12,23.22,9,0
4706,29,149393,380,Student,North Stephen,139733,24,23.44,84,1
4707,36,50339,897,Salaried,North Robert,258420,36,26.28,8,0
4708,21,85281,435,Freelancer,Wilsonside,479578,12,27.62,76,1
4709,46,46235,592,Freelancer,Singletonview,298025,24,20.59,59,0
4710,28,36174,414,Freelancer,Zacharyton,438359,12,26.39,35,1
4711,29,89715,524,Salaried,Greerstad,43153,48,14.68,33,1
4712,57,15437,516,Freelancer,Frankhaven,408021,48,11.94,65,1
4713,59,18555,423,Business,West Rachelburgh,252263,36,12.22,5,0
4714,30,128901,675,Freelancer,Timothyview,496127,36,24.12,13,0
4715,22,85743,477,Salaried,West Kimberlymouth,212061,48,14.06,76,1
4716,57,86563,351,Freelancer,Dianehaven,281114,12,25.17,17,0
4717,24,43075,886,Student,Rodneystad,127563,36,20.39,49,0
4718,22,64480,884,Business,Port Josephchester,255759,12,15.82,16,0
4719,44,97700,603,Business,Port Josephmouth,106024,6,11.03,42,0
4720,59,127391,442,Salaried,New Anthony,339411,12,27.83,22,0
4721,45,41439,325,Student,Thomashaven,317929,36,12.16,82,1
4722,57,15259,553,Student,North Emma,196096,6,19.21,61,0
4723,59,67858,554,Salaried,West Matthewmouth,421924,12,25.16,56,0
4724,59,34099,582,Student,Christopherburgh,235670,48,16.17,28,0
4725,32,60294,517,Business,Kathrynbury,15743,36,18.68,81,1
4726,30,131302,732,Business,Williambury,30366,36,16.15,68,0
4727,49,140714,548,Salaried,Matthewton,198153,48,15.92,10,0
4728,33,80645,700,Student,New Jeffreyborough,36077,6,25.58,77,0
4729,50,74002,782,Student,New Julie,71150,6,24.73,2,0
4730,38,72721,884,Salaried,South Crystal,361015,36,18.98,79,0
4731,45,24505,889,Salaried,Elizabethville,222029,48,16.49,27,0
4732,36,57023,888,Freelancer,Maddenfort,411804,36,22.77,83,0
4733,36,120724,555,Salaried,New Lynnfort,398121,48,24.71,21,0
4734,54,47028,449,Freelancer,North Matthewborough,42037,48,11.99,61,1
4735,32,102376,570,Salaried,West Philliphaven,358897,36,21.64,67,0
4736,56,73881,688,Business,Abbottland,339395,24,20.84,26,0
4737,42,33700,559,Business,Lake Michael,299893,48,11.28,52,0
4738,30,111382,684,Freelancer,Port Kevin,102836,6,11.99,77,0
4739,49,82427,847,Student,North Tami,70279,36,27.59,79,0
4740,24,53193,863,Student,Port Jamesville,256766,48,16.8,28,0
4741,57,118052,626,Student,Port Brandonhaven,12419,12,13.75,49,0
4742,48,135230,612,Student,Gracestad,65817,36,23.18,69,0
4743,52,31494,871,Salaried,New Krystalton,495315,48,12.85,23,0
4744,59,55482,685,Freelancer,Kelleyport,423624,24,12.23,88,0
4745,43,70037,578,Student,North Anneburgh,98657,48,20.67,67,0
4746,54,147118,515,Freelancer,South Dawnborough,479188,48,12.71,12,0
4747,29,142629,659,Salaried,Thompsonview,289034,12,11.92,22,0
4748,27,17929,601,Freelancer,Danielleton,36342,6,12.45,46,0
4749,46,81186,832,Business,West Timothyview,175237,48,16.27,24,0
4750,38,66694,621,Salaried,South Carolyn,93632,48,26.44,81,0
4751,54,83091,520,Salaried,Johnsonberg,83857,36,26.19,34,1
4752,21,100370,472,Student,Aliciaport,402803,24,10.06,21,0
4753,46,117030,306,Freelancer,North Joelfort,430232,36,17.96,19,0
4754,51,148904,682,Freelancer,Lake Rebecca,393685,6,23.91,83,0
4755,27,37660,525,Student,Wigginsville,346494,36,13.3,78,1
4756,34,136079,832,Freelancer,Staceychester,475758,6,12.06,57,0
4757,27,100935,328,Salaried,South Rhonda,337549,48,18.22,25,0
4758,24,48715,882,Business,Colemanside,24732,12,26.22,21,0
4759,58,45214,643,Salaried,Angelaburgh,401071,6,15.3,47,0
4760,49,136179,332,Freelancer,Benjaminfurt,353563,48,16.1,77,1
4761,23,65459,478,Student,South Cameron,201156,36,22.15,11,0
4762,51,41879,596,Salaried,New Michael,175791,24,26.93,86,0
4763,33,102956,556,Student,West Steven,12990,6,17.89,20,0
4764,41,51005,787,Freelancer,South Ethanhaven,341154,12,23.68,59,0
4765,40,52708,318,Student,Port Lisaview,390348,48,12.95,41,1
4766,27,107383,314,Salaried,Ashleyberg,25049,36,25.93,83,1
4767,48,144282,570,Salaried,Port Jesseshire,329962,36,25.15,79,0
4768,21,149589,408,Business,New Deborah,17287,36,17.43,5,0
4769,42,129367,358,Student,Jenkinsville,409075,36,17.53,69,1
4770,42,97091,758,Freelancer,Anthonystad,189246,36,25.7,22,0
4771,40,146653,639,Student,Johnhaven,129364,48,21.92,48,0
4772,23,91715,613,Student,West John,463645,12,18.42,71,0
4773,58,74866,361,Freelancer,Ericafurt,46995,24,18.32,4,0
4774,54,106523,892,Business,Suzannetown,282898,6,14.48,81,0
4775,43,52635,831,Business,Thomaston,328528,6,11.15,52,0
4776,59,44847,423,Business,Bradfordport,431872,48,22.74,19,0
4777,54,141104,348,Business,Amandaside,64607,24,20.7,32,1
4778,43,62370,726,Business,Port Scott,415278,6,19.5,76,0
4779,41,145037,571,Salaried,Lake Jenniferberg,435762,12,13.96,8,0
4780,40,65624,435,Business,Jonestown,465490,36,18.15,79,1
4781,41,89236,402,Freelancer,South Suzanne,164946,6,27.9,52,1
4782,33,31827,498,Student,West Timothy,298892,24,17.53,4,0
4783,41,107789,478,Freelancer,East Heidi,251225,24,20.57,77,1
4784,43,34885,839,Business,Lauraside,305419,24,27.95,71,0
4785,59,145351,508,Salaried,New Martha,71973,48,26.31,68,1
4786,28,137140,722,Business,East Jenniferton,186321,24,27.47,31,0
4787,47,40076,699,Salaried,Guerraburgh,437903,24,24.61,84,0
4788,59,112732,648,Business,Crystalview,338542,12,22.19,33,0
4789,50,122126,341,Salaried,Raymondmouth,200217,48,15.95,86,1
4790,48,61512,333,Business,Leonchester,314721,48,19.07,21,0
4791,30,31435,595,Freelancer,Jacquelineville,95409,6,11.32,37,0
4792,44,27556,672,Student,South Kirkhaven,227617,24,24.87,42,0
4793,47,114270,591,Salaried,Gonzalezmouth,431345,12,26.4,21,0
4794,39,38655,742,Salaried,Smithburgh,482131,24,21.68,4,0
4795,30,45426,794,Business,Wilsonside,401680,36,12.33,0,0
4796,23,103521,353,Student,East Johnborough,88081,12,16.65,11,0
4797,56,64766,673,Freelancer,South Tina,78487,24,13.08,12,0
4798,32,99159,314,Salaried,Allenmouth,58332,6,14.19,66,1
4799,51,34414,857,Student,Port Colleenchester,386537,48,12.92,38,0
4800,33,147549,350,Freelancer,Port Johnnyville,175556,36,23.91,60,1
4801,42,67842,829,Student,Russellshire,82699,36,22.61,18,0
4802,39,79898,648,Freelancer,South Katherineton,425914,36,16.04,69,0
4803,47,101528,372,Salaried,Shelleyside,223757,48,25.79,42,1
4804,31,109994,467,Salaried,Smithstad,226442,12,16.44,25,0
4805,56,117376,773,Freelancer,North Michellestad,429054,24,12.87,45,0
4806,38,48756,636,Freelancer,Martinezville,471359,36,26.33,10,0
4807,29,148318,859,Freelancer,New Christopher,392955,36,11.22,22,0
4808,44,69723,318,Freelancer,Leeport,405675,24,10.34,48,1
4809,44,120955,639,Freelancer,Petersonton,15350,6,11.76,35,0
4810,52,146753,495,Salaried,East Rileyshire,54068,12,12.22,17,0
4811,30,85461,461,Freelancer,West Jessicafort,301963,6,26.3,41,1
4812,58,141292,421,Business,New Christophershire,51453,48,16.94,49,1
4813,41,122730,797,Salaried,Charlesside,274082,6,22.5,48,0
4814,21,28195,753,Student,Michaelstad,469963,48,17.65,13,0
4815,41,90005,722,Freelancer,Smithland,277714,6,15.14,8,0
4816,23,90876,836,Business,West Kathryn,465782,6,24.91,32,0
4817,58,139241,656,Freelancer,Port Dennisport,372379,12,12.04,76,0
4818,50,33251,588,Salaried,South Sandra,348487,12,12.04,12,0
4819,56,105887,330,Freelancer,Brandtborough,125551,36,10.23,26,0
4820,50,129420,801,Business,Port Gregory,138078,12,20.35,32,0
4821,26,118766,612,Business,Grahamville,401235,6,26.56,48,0
4822,27,33984,638,Student,South Susanstad,309984,6,11.84,59,0
4823,45,103668,813,Salaried,South Garyview,291768,48,18.33,22,0
4824,52,66576,669,Business,Port Jasonville,277638,6,21.69,76,0
4825,49,56813,793,Student,Reedville,320015,48,11.81,37,0
4826,59,87293,692,Salaried,South Anita,76251,36,25.37,73,0
4827,58,143671,870,Student,Smithville,291703,12,22.46,46,0
4828,39,105474,452,Salaried,Brownmouth,259801,36,23.57,71,1
4829,42,104662,824,Freelancer,Davilaview,14256,48,10.8,43,0
4830,52,54283,675,Freelancer,North Josephtown,329532,6,21.75,68,0
4831,27,76408,618,Student,New Ian,214131,48,21.82,21,0
4832,53,50926,440,Student,Smithberg,89161,48,25.65,16,0
4833,56,72856,330,Salaried,Kimberlyton,116634,6,13.65,72,1
4834,40,111623,748,Student,Teresaport,333864,24,20.36,10,0
4835,58,138253,574,Freelancer,West Elizabethview,122768,36,22.91,55,0
4836,29,74365,697,Salaried,South Justin,366085,12,14.96,62,0
4837,44,71386,565,Student,Lake Samanthaville,426675,6,22.38,0,0
4838,36,53036,832,Freelancer,Jimmyborough,206290,48,27.99,1,0
4839,45,67366,555,Student,New Jessica,175951,48,23.84,70,0
4840,45,33876,349,Freelancer,Derrickport,76743,24,11.21,82,1
4841,48,70042,692,Student,Meganton,218856,6,16.44,85,0
4842,57,29119,408,Freelancer,Figueroachester,471745,48,11.06,41,1
4843,42,33036,573,Salaried,Lopezland,13989,12,18.45,63,0
4844,56,103702,827,Business,Mortonfort,275283,36,14.57,5,0
4845,23,23387,674,Student,West Dannyhaven,218389,12,13.86,21,0
4846,54,148710,750,Freelancer,West Kimberlystad,43838,12,13.52,77,0
4847,32,52166,507,Freelancer,West Vincentfort,165145,24,12.4,10,0
4848,25,134020,403,Business,North Melissa,273572,24,23.86,34,1
4849,51,99696,535,Freelancer,South Amy,124591,36,11.75,15,0
4850,36,147840,607,Freelancer,South Sheri,41932,24,19.29,73,0
4851,23,42099,621,Freelancer,Scottstad,145512,48,17.84,36,0
4852,28,45499,312,Salaried,Morrisonborough,462813,48,24.76,6,0
4853,33,30459,340,Salaried,East Debbie,227854,6,15.36,60,1
4854,28,74599,458,Salaried,West Franciscoland,440211,36,13.05,17,0
4855,58,128780,455,Salaried,Port Mary,442514,48,15.69,64,1
4856,50,105740,478,Freelancer,Lake Justin,103929,48,16.95,5,0
4857,26,48528,535,Freelancer,Flemingland,239712,12,16.56,47,1
4858,24,63031,527,Business,South Meganbury,474316,6,22.01,7,0
4859,35,115905,824,Business,New Abigailberg,196564,36,15.57,88,0
4860,52,60714,800,Freelancer,East Richardfort,341783,24,23.17,43,0
4861,21,36427,737,Freelancer,West Stevenbury,331780,24,13.03,19,0
4862,43,101180,357,Student,North Joshuastad,47941,48,25.9,49,1
4863,43,142233,689,Freelancer,Leslieport,166718,36,16.68,41,0
4864,43,96372,887,Freelancer,Port Melissa,245374,24,27.71,63,0
4865,48,44399,469,Business,North Angela,20569,48,11.95,55,1
4866,47,125569,569,Salaried,Port Kathleen,79765,12,26.17,78,0
4867,46,122549,576,Freelancer,Carterton,446488,24,19.27,70,0
4868,29,133474,751,Freelancer,Jessicafort,387984,48,17.33,47,0
4869,40,95460,512,Salaried,Port Laura,221031,6,13.94,10,0
4870,44,112397,851,Student,Ericastad,401344,48,20.86,27,0
4871,38,59908,507,Freelancer,Jonathanport,250179,36,20.36,64,1
4872,56,16190,412,Freelancer,Costaton,136946,12,26.0,14,0
4873,44,82658,586,Business,Karenland,92622,6,21.29,38,0
4874,27,121666,612,Business,North Brittany,443487,6,11.52,71,0
4875,51,65790,519,Freelancer,South Tinachester,174277,24,10.77,67,1
4876,39,78897,577,Business,New Lucasburgh,360852,36,11.26,62,0
4877,43,30712,749,Salaried,Karenland,198024,6,20.4,13,0
4878,45,72265,735,Student,Alexanderport,374629,36,21.92,21,0
4879,32,144857,806,Salaried,Gonzalezberg,101929,12,25.25,80,0
4880,48,84212,375,Freelancer,Ericbury,246708,24,25.01,35,1
4881,36,93756,792,Student,South Kristinhaven,399588,24,14.41,77,0
4882,33,33851,341,Student,Lake Lisa,337612,36,15.24,10,0
4883,54,126266,394,Student,Whiteland,152126,48,26.05,68,1
4884,40,16742,835,Business,Kathryntown,348997,48,17.43,5,0
4885,52,123438,710,Salaried,South Billyville,407298,48,27.41,47,0
4886,30,126284,593,Student,Matthewborough,391239,12,10.29,31,0
4887,58,142215,724,Business,West Jonathan,499870,24,15.98,10,0
4888,46,136992,750,Salaried,East Williamland,218872,36,17.86,78,0
4889,45,48557,635,Freelancer,South Lee,15831,6,21.88,58,0
4890,21,50477,565,Salaried,Robertview,360257,48,16.54,62,0
